Ind	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pop	superpop
GTOP-BH071	-30.0039	67.5523	-9.6832	-9.62567	-22.5493	4.55534	2.14349	-1.7713	3.13187	1.96835	GTOP	GTOP
GTOP-BH101	-28.9966	66.8773	-7.61411	-12.1627	-26.5009	5.39606	0.264504	0.213318	0.0513039	8.2143	GTOP	GTOP
GTOP-BH131	-30.7299	67.1977	-7.42005	-12.1927	-23.2615	3.96899	1.45015	-1.18996	-2.05564	5.23805	GTOP	GTOP
GTOP-BH171	-30.8615	63.764	-7.50803	-9.06521	-27.3747	-3.09841	0.742323	-1.06908	0.677311	2.64208	GTOP	GTOP
GTOP-BH271	-28.7256	65.3672	-7.21307	-11.6987	-23.9206	4.61345	4.24856	3.54364	3.66038	-1.21665	GTOP	GTOP
GTOP-BI071	-30.5019	63.6767	-9.09176	-9.8715	-24.2487	1.47712	-1.29031	-2.09362	-1.27722	2.66112	GTOP	GTOP
GTOP-BI281	-28.4845	64.4814	-6.82383	-12.7887	-24.4583	5.64617	0.947664	-0.739085	-1.47443	0.0501904	GTOP	GTOP
GTOP-BJ111	-31.0038	63.6692	-7.06121	-9.87918	-24.3283	1.75202	0.570897	1.01226	1.60417	-5.12907	GTOP	GTOP
GTOP-BJ131	-30.6625	65.5708	-7.01656	-11.6515	-23.7459	3.04725	1.9424	1.48188	1.70218	-5.68945	GTOP	GTOP
GTOP-BJ141	-29.1112	64.4166	-6.82101	-9.94874	-25.987	4.12613	0.0728396	0.0183999	-0.495757	-3.33887	GTOP	GTOP
GTOP-BJ171	-26.7763	66.763	-6.83547	-10.1208	-23.9938	-0.0352139	3.37837	-0.230848	-1.0089	3.43856	GTOP	GTOP
GTOP-BJ191	-28.527	64.5152	-6.64347	-12.0099	-24.0282	2.83192	2.6804	1.94369	0.423645	0.662846	GTOP	GTOP
GTOP-BJ201	-30.4547	65.993	-6.17036	-9.74812	-25.1166	1.9177	-0.363432	1.64261	-2.95066	-6.10993	GTOP	GTOP
GTOP-BK021	-29.6575	63.9972	-8.97756	-8.52226	-23.8143	-3.37469	1.4435	0.580703	-3.01799	-1.73783	GTOP	GTOP
GTOP-BK071	-30.101	65.3305	-6.48808	-9.94612	-23.1623	3.37817	1.66554	-2.28616	0.788952	1.72568	GTOP	GTOP
GTOP-BK161	-31.1506	67.1541	-9.02485	-12.2571	-22.0525	2.46525	0.595425	-3.27694	-2.97685	3.57866	GTOP	GTOP
GTOP-BK191	-29.7788	68.1386	-7.97446	-11.0016	-23.4849	6.64955	1.56072	1.11732	0.296156	2.98574	GTOP	GTOP
GTOP-BK251	-29.6122	65.7906	-8.32311	-9.20992	-26.5659	1.44826	3.55809	3.41733	2.3789	0.697181	GTOP	GTOP
GTOP-BK261	-29.8978	64.4365	-6.42222	-9.90172	-26.4639	-0.859511	-0.739138	-2.43901	0.849315	-2.5475	GTOP	GTOP
GTOP-BK281	-30.616	65.6435	-8.88084	-8.43214	-24.4928	4.72526	-0.425428	-0.347355	-4.7519	6.43012	GTOP	GTOP
GTOP-BL021	-27.5165	65.0503	-10.0283	-12.488	-22.9682	5.87211	0.936034	-3.42466	0.184266	-4.15264	GTOP	GTOP
GTOP-BL091	-29.9733	66.7746	-6.93459	-10.0465	-26.6273	2.21256	0.488134	-3.39059	-3.19463	-6.13061	GTOP	GTOP
GTOP-BL151	-28.6327	66.1846	-7.0346	-10.8126	-25.2755	0.58566	1.49669	2.47372	-0.52434	-2.8968	GTOP	GTOP
GTOP-BL161	-29.2065	65.9451	-8.2544	-11.6621	-25.1352	6.43885	1.7421	0.318864	-0.280763	-1.31728	GTOP	GTOP
GTOP-BL221	-31.2471	64.6405	-8.0139	-9.43093	-27.0112	1.3515	-1.16662	0.715862	-1.37968	-0.995514	GTOP	GTOP
GTOP-BL261	-29.7338	66.0332	-8.60898	-12.8044	-26.5417	3.09999	1.87764	-1.00303	3.32468	3.44636	GTOP	GTOP
GTOP-BL271	-29.4824	65.9525	-8.62013	-9.98323	-27.1515	1.63053	1.08654	1.18923	-1.47434	2.64961	GTOP	GTOP
GTOP-CA031	-30.1343	63.8206	-7.18757	-9.58647	-26.1086	2.75528	2.37385	1.60343	-1.32896	-1.49654	GTOP	GTOP
GTOP-CA081	-29.5468	67.4233	-6.35515	-9.62945	-23.8142	4.85922	1.9951	0.0985533	2.38714	-5.02493	GTOP	GTOP
GTOP-CA121	-29.3739	65.0068	-7.79757	-11.6927	-23.8799	6.63779	3.46628	-2.8866	1.14917	1.0758	GTOP	GTOP
GTOP-CA161	-29.9095	65.4507	-7.01864	-10.8313	-25.5334	2.90946	-0.279828	1.00462	-1.02164	3.79367	GTOP	GTOP
GTOP-CA171	-29.0175	64.7981	-8.45776	-11.5924	-26.8574	5.54005	1.14239	1.20191	1.55093	0.186668	GTOP	GTOP
GTOP-CA181	-28.4631	65.9067	-9.4352	-12.6798	-26.7524	1.77799	0.8855	-0.511743	2.05279	-3.36854	GTOP	GTOP
GTOP-CA231	-30.2962	68.6241	-9.63095	-10.2773	-25.1934	-1.9284	0.945998	0.362274	0.383584	-1.36254	GTOP	GTOP
GTOP-CA241	-29.1002	67.0058	-7.94202	-11.6953	-24.8621	4.819	-0.0415473	-1.53582	-0.0155219	-1.61728	GTOP	GTOP
GTOP-CB051	-29.0275	65.1993	-8.94848	-11.6369	-25.7181	3.74226	-0.0594032	0.198044	-1.19995	3.88077	GTOP	GTOP
GTOP-CB052	-32.832	64.2637	-7.58883	-11.7784	-25.9257	6.28701	1.70592	-1.10229	-2.91664	2.34288	GTOP	GTOP
GTOP-CB121	-28.9344	65.0059	-10.2716	-10.6456	-22.419	6.09618	1.47765	-0.412776	0.126105	-1.00476	GTOP	GTOP
GTOP-CB151	-29.5351	66.0567	-7.68429	-11.2404	-26.0566	5.97051	5.24909	1.05579	0.40991	-2.98711	GTOP	GTOP
GTOP-CB161	-30.0031	66.8612	-6.4577	-9.5652	-25.1422	4.73453	1.08199	2.11219	0.281624	3.40927	GTOP	GTOP
GTOP-CB261	-32.9142	65.8957	-8.15259	-9.15796	-24.5305	2.5229	1.37196	-1.20499	-0.844493	7.24244	GTOP	GTOP
GTOP-CB271	-30.0767	63.8583	-6.08156	-11.9333	-26.7592	2.00856	2.41396	1.20688	-0.18945	-1.13219	GTOP	GTOP
GTOP-CB281	-31.0301	65.9569	-8.47525	-9.26142	-24.2621	8.66232	-0.460883	1.63291	-6.15505	6.0218	GTOP	GTOP
GTOP-CC031	-30.8757	65.3354	-8.2328	-10.9519	-25.0084	3.16191	0.391178	0.19363	0.329199	-3.23572	GTOP	GTOP
GTOP-CC041	-30.2731	65.8836	-8.21356	-10.741	-25.2987	5.96355	5.87626	0.143201	4.525	-5.16676	GTOP	GTOP
GTOP-CC061	-27.7472	68.5627	-6.98768	-13.1539	-25.209	4.45706	-0.896185	-0.346498	0.746715	1.29869	GTOP	GTOP
GTOP-CC121	-28.9041	65.5216	-7.75367	-11.9052	-25.2705	3.00535	0.864201	-1.02713	2.01683	0.503763	GTOP	GTOP
GTOP-CC131	-30.1104	64.9355	-9.21924	-11.3782	-27.8456	3.36268	-1.4277	0.704873	-2.93668	3.71429	GTOP	GTOP
GTOP-CC141	-30.4615	64.2636	-10.624	-8.05969	-26.5594	0.55332	-0.5647	-2.14781	-1.05886	-2.68646	GTOP	GTOP
GTOP-CC201	-30.276	63.1214	-9.70363	-10.5068	-27.5226	-2.23737	-0.438299	1.68906	2.28034	-1.95687	GTOP	GTOP
GTOP-CC231	-30.1849	64.5358	-5.64873	-9.83106	-26.8417	0.657155	2.25226	0.752473	1.25216	-2.0026	GTOP	GTOP
GTOP-CC241	-27.0383	66.0421	-8.04652	-11.0124	-27.7022	1.15767	-0.0419587	0.489263	0.292859	-3.54845	GTOP	GTOP
GTOP-CC251	-29.7359	67.8553	-6.73775	-12.2004	-28.5944	0.0109816	1.40817	1.66018	-1.01641	-3.53452	GTOP	GTOP
GTOP-CC291	-30.351	66.6869	-7.73825	-10.295	-26.775	4.96215	2.62084	0.705907	-0.955841	4.23578	GTOP	GTOP
GTOP-CC311	-29.3838	64.7165	-6.73327	-10.1086	-26.8348	2.23757	1.69693	2.04713	1.15553	1.71358	GTOP	GTOP
GTOP-CD021	-29.0477	67.1351	-9.81694	-10.7814	-26.5085	2.22351	4.47205	-1.5931	-0.350819	0.754342	GTOP	GTOP
GTOP-CD121	-29.0825	64.1676	-8.3613	-9.07934	-26.7035	2.04393	1.87925	0.886277	-1.5812	3.70884	GTOP	GTOP
GTOP-CE111	-30.738	66.482	-8.64217	-8.85274	-28.0025	1.09171	0.453462	-0.0664231	0.252386	-0.749992	GTOP	GTOP
GTOP-CE131	-30.689	62.9354	-7.75282	-10.548	-26.0696	-1.19789	-0.277866	-0.502374	2.12587	-1.64043	GTOP	GTOP
GTOP-CE141	-28.9816	64.9354	-7.74722	-10.7322	-27.2054	3.738	0.0300824	-2.50094	-0.442152	4.16598	GTOP	GTOP
GTOP-CE161	-30.2719	65.6065	-8.27612	-11.4684	-28.7043	-0.0220978	0.467153	1.29316	5.56818	-5.49573	GTOP	GTOP
GTOP-CF011	-28.2139	66.299	-9.53798	-13.1133	-26.2484	0.752649	0.778774	1.98172	5.87359	-5.46987	GTOP	GTOP
GTOP-CF051	-31.2376	68.2736	-9.63887	-12.1854	-24.855	3.21275	3.60432	0.729067	-2.10174	1.48516	GTOP	GTOP
GTOP-CF121	-28.6495	65.0843	-9.18073	-12.0388	-26.55	1.40415	0.707715	-2.24731	-0.770187	4.85094	GTOP	GTOP
GTOP-CF201	-31.7275	65.5778	-9.57244	-10.1817	-27.2659	3.25037	0.733086	-2.74467	-1.52641	7.29229	GTOP	GTOP
GTOP-CF221	-29.521	66.3822	-9.01454	-11.0835	-26.9522	4.8673	-0.700334	-2.31725	-2.14868	4.44083	GTOP	GTOP
GTOP-CF241	-28.3137	68.4887	-6.85791	-11.1807	-26.664	6.22671	2.3105	-1.60849	-0.875128	0.263118	GTOP	GTOP
GTOP-CF242	-28.4204	62.9049	-5.20868	-9.08971	-24.4844	5.89211	-0.314458	-0.226942	1.61498	-0.782482	GTOP	GTOP
GTOP-CF301	-30.0428	64.7991	-7.26013	-11.4845	-27.1975	-0.00732817	1.11919	1.36297	-0.335559	-0.423768	GTOP	GTOP
GTOP-CG041	-28.9453	64.9692	-9.0325	-9.03615	-26.9182	1.62999	0.153789	0.153744	0.335711	-1.73779	GTOP	GTOP
GTOP-CG061	-29.5366	66.2745	-9.12531	-9.10337	-27.122	-0.399579	1.41659	1.46877	-3.91598	5.84635	GTOP	GTOP
GTOP-CG071	-30.4623	66.4553	-9.08972	-11.8636	-25.9565	6.30566	1.68053	0.767317	1.42581	1.13731	GTOP	GTOP
GTOP-CG091	-30.0509	65.9261	-8.96861	-9.66203	-28.6048	-1.97397	0.854994	2.52157	-1.66572	-0.927611	GTOP	GTOP
GTOP-CG111	-31.3425	67.9794	-9.95337	-11.0561	-25.2617	4.04869	-2.3054	2.15529	-3.14357	7.07449	GTOP	GTOP
GTOP-CG171	-29.5236	66.864	-7.07262	-8.20027	-26.0718	1.74274	1.80689	1.36662	0.232689	-3.4389	GTOP	GTOP
GTOP-CG172	-28.7898	66.4721	-8.04876	-11.0648	-25.6866	1.68898	0.80738	0.602139	1.45746	-8.18635	GTOP	GTOP
GTOP-CG191	-28.0096	65.5441	-6.39304	-10.6814	-25.2417	4.4062	1.88246	-0.976326	2.80808	1.75402	GTOP	GTOP
GTOP-CG211	-30.2198	65.6556	-7.98276	-9.0161	-29.1607	-3.24335	-0.416873	-1.84913	1.90123	-1.88498	GTOP	GTOP
GTOP-CG261	-30.9323	65.2108	-8.56836	-12.095	-25.5288	3.3106	0.768838	-3.3294	-1.88986	4.21744	GTOP	GTOP
GTOP-CG271	-29.9358	66.9448	-8.2288	-10.8682	-24.8282	1.37735	-0.267099	-3.18113	-1.34979	8.11127	GTOP	GTOP
GTOP-CH041	-29.8014	65.8669	-9.2364	-11.1747	-26.8986	3.0408	2.06195	0.519175	0.227843	0.31566	GTOP	GTOP
GTOP-CH081	-28.9992	64.1568	-8.45454	-9.85004	-28.9168	-1.90416	0.0166076	-1.87069	-1.4681	5.51441	GTOP	GTOP
GTOP-CH082	-30.6252	66.0983	-8.90837	-10.1427	-27.0727	3.96894	-0.0767386	1.78801	-0.543845	-1.30643	GTOP	GTOP
GTOP-CH091	-29.5145	66.0559	-9.24411	-12.8833	-27.0479	4.30122	-0.219465	-1.54921	0.425626	-1.73825	GTOP	GTOP
GTOP-CH101	-29.5928	65.8281	-9.12474	-10.3702	-24.6485	5.96903	1.08105	-0.324757	0.0940332	7.40503	GTOP	GTOP
GTOP-CH102	-29.7756	63.985	-9.00672	-9.12764	-25.4475	3.94342	3.30169	-1.2561	3.30932	-0.0910306	GTOP	GTOP
GTOP-CI161	-29.7459	66.7519	-7.03198	-11.7116	-24.6254	6.29383	-0.142938	-1.30736	0.329809	6.96098	GTOP	GTOP
GTOP-CI201	-29.7996	67.3071	-7.7486	-9.17284	-25.7104	7.771	-0.231117	-2.24527	2.27858	-7.60565	GTOP	GTOP
GTOP-CI211	-30.0251	65.0948	-6.18278	-10.3074	-25.8538	4.49341	0.18903	1.57395	0.917662	0.187049	GTOP	GTOP
GTOP-CI221	-28.8308	63.4049	-8.56407	-9.22269	-29.973	-4.60851	0.240268	0.981158	5.49674	-6.48954	GTOP	GTOP
GTOP-CI222	-29.7896	65.9096	-7.84228	-8.00056	-26.6439	-0.0622547	0.256773	2.28239	2.53953	-4.94965	GTOP	GTOP
GTOP-CI231	-29.1449	65.615	-7.25296	-10.2195	-27.506	3.52308	3.1546	0.958953	1.99465	-2.17621	GTOP	GTOP
GTOP-CI251	-28.9653	62.3414	-5.63014	-11.461	-26.6052	6.64502	0.311085	0.283523	-0.84655	-2.42354	GTOP	GTOP
GTOP-CI291	-30.3401	65.0984	-8.66877	-10.5062	-28.4556	-2.16925	1.43003	1.29482	-1.81857	6.88968	GTOP	GTOP
GTOP-CI301	-29.5875	67.262	-9.23932	-10.3334	-25.2151	6.29941	2.62913	0.662781	-0.770719	0.221665	GTOP	GTOP
GTOP-CJ091	-29.9345	66.836	-10.2309	-10.5734	-26.0955	6.34056	0.414294	2.62626	2.553	-6.62653	GTOP	GTOP
GTOP-CJ092	-28.8225	65.6428	-6.07642	-11.5023	-25.1274	6.8693	1.02456	-0.787659	1.10069	1.49134	GTOP	GTOP
GTOP-CJ093	-30.1878	62.0582	-5.81989	-10.0954	-27.1718	4.77376	2.85868	0.328833	-0.107661	5.12744	GTOP	GTOP
GTOP-CJ111	-28.3972	65.0748	-9.35082	-10.0759	-27.5496	-2.06221	2.05957	0.917611	2.92314	1.51991	GTOP	GTOP
GTOP-CJ151	-30.0492	66.7255	-7.08335	-12.6106	-25.6311	5.92432	1.73257	0.438558	0.771141	-2.52941	GTOP	GTOP
GTOP-CJ231	-28.7474	66.2707	-8.33817	-9.62624	-25.8368	7.38739	3.8735	-0.555977	3.05147	1.56481	GTOP	GTOP
GTOP-CK031	-30.1617	65.8345	-8.02497	-12.2581	-27.1829	1.24545	0.71133	-0.230269	1.12433	7.00933	GTOP	GTOP
GTOP-CL111	-29.4633	66.1578	-8.29897	-10.1912	-27.5602	-0.729697	2.32371	-1.21076	0.0687231	-4.21943	GTOP	GTOP
GTOP-CL141	-28.0791	64.3267	-7.46881	-10.8637	-25.0452	5.15906	1.03708	1.80729	-2.55901	-0.341139	GTOP	GTOP
GTOP-CL161	-31.969	67.3725	-9.29125	-9.7988	-23.6068	4.57624	2.04354	-0.76731	0.012648	2.0292	GTOP	GTOP
GTOP-CL171	-30.3713	66.0108	-9.41433	-11.6952	-25.7924	5.16409	2.52369	-0.389491	-2.36452	5.39844	GTOP	GTOP
HG00096	-24.8382	-36.032	-6.04282	-7.20768	-0.621555	0.0423436	2.68746	0.013685	-0.662647	-0.303084	GBR	EUR
HG00097	-25.2881	-37.8173	-7.65017	-7.54652	-0.592586	-0.995355	1.50562	-1.58986	1.1147	2.05087	GBR	EUR
HG00099	-25.2678	-37.1815	-5.21818	-5.73037	1.97693	-1.28443	6.03131	1.20808	-0.952455	-7.71496	GBR	EUR
HG00100	-23.3035	-37.6675	-7.17626	-5.88331	1.05304	1.40835	0.94969	1.37952	-2.76132	-6.58335	GBR	EUR
HG00101	-26.3981	-36.0012	-7.1722	-5.29607	0.56833	-0.880717	3.18491	-0.655021	-1.39701	-8.05706	GBR	EUR
HG00102	-24.4218	-36.3862	-8.10056	-6.40382	0.117076	0.416998	4.31245	0.782062	-3.5518	1.22252	GBR	EUR
HG00103	-24.2515	-35.9826	-8.48086	-6.82855	0.80945	0.316791	2.4353	-1.01598	-0.808381	0.0423476	GBR	EUR
HG00105	-26.4734	-36.1917	-6.66014	-6.46537	-1.00822	0.109704	3.32253	0.915431	-2.01104	-5.83825	GBR	EUR
HG00106	-25.7444	-36.1323	-7.82125	-6.43354	0.0611739	0.728479	2.97524	0.403005	-1.63695	-5.2937	GBR	EUR
HG00107	-25.4651	-37.5904	-8.52138	-6.57857	-0.561262	-0.317274	5.80481	-0.317832	0.817614	-5.05854	GBR	EUR
HG00108	-23.692	-36.8512	-8.38626	-6.51576	0.923445	1.37859	4.16165	1.29595	3.431	-9.01756	GBR	EUR
HG00109	-25.2067	-35.9807	-8.62567	-7.47582	1.61126	-0.145974	3.15827	-2.40094	-1.49779	-2.16098	GBR	EUR
HG00110	-24.2662	-36.4511	-6.17243	-7.21539	2.36215	0.610022	5.52958	-0.0534998	0.935044	-1.3164	GBR	EUR
HG00111	-25.2527	-36.8714	-5.80287	-5.90493	-1.02279	1.319	5.65442	-2.32303	-3.04875	0.331492	GBR	EUR
HG00112	-25.2505	-36.3574	-6.89233	-5.74701	2.10648	0.723825	2.18362	0.128153	-2.27881	1.50036	GBR	EUR
HG00113	-24.4747	-36.4521	-7.68009	-6.7347	-0.44434	-1.19836	1.14506	-1.67205	-2.69526	-0.0920469	GBR	EUR
HG00114	-23.4543	-37.3776	-7.33249	-6.36356	-1.46284	-1.30927	2.82385	1.45702	-2.5744	0.756412	GBR	EUR
HG00115	-25.1475	-36.233	-6.6359	-7.55221	0.466025	1.56027	-0.420836	1.17098	-0.775802	-1.61328	GBR	EUR
HG00116	-24.9221	-34.8321	-8.49122	-6.66111	0.377226	0.372484	4.27856	-2.17566	-3.46658	3.22651	GBR	EUR
HG00117	-24.6106	-36.0788	-5.99132	-7.76933	1.52927	1.13584	5.91265	0.548967	1.0432	-5.95144	GBR	EUR
HG00118	-24.8688	-37.2056	-6.62755	-4.89659	-0.166876	-1.19538	2.51317	0.925549	-0.759966	-3.65988	GBR	EUR
HG00119	-26.3891	-35.1838	-8.31366	-5.01816	-1.27447	0.853349	1.83367	-0.431178	-1.59273	-0.164177	GBR	EUR
HG00120	-23.5591	-36.5973	-7.36167	-7.54254	1.07211	0.345032	4.33958	-0.790997	-3.44166	1.27836	GBR	EUR
HG00121	-24.6969	-36.5915	-6.59124	-6.87609	-1.01774	-1.07605	5.16896	-0.910727	-2.03224	1.29788	GBR	EUR
HG00122	-25.1841	-35.6518	-11.277	-7.20161	0.334594	-0.916533	2.63614	-0.66064	4.17549	-4.18666	GBR	EUR
HG00123	-25.6423	-36.5678	-7.54145	-6.07563	1.97197	-1.51824	2.86659	1.69393	3.15518	-5.87914	GBR	EUR
HG00125	-23.7905	-34.3349	-7.2749	-6.07384	-0.23173	-1.1349	4.44491	-1.31648	1.11538	-8.46165	GBR	EUR
HG00126	-24.543	-39.2498	-7.24531	-5.44494	0.885858	-1.70416	2.45598	1.35763	-1.9979	-3.47343	GBR	EUR
HG00127	-23.4431	-36.1216	-5.6599	-6.1904	0.43662	-0.257951	0.672492	-2.82012	-3.36879	-0.344164	GBR	EUR
HG00128	-24.3364	-39.0804	-7.76285	-6.31326	1.36475	1.73471	2.87855	1.27421	-1.48576	1.17657	GBR	EUR
HG00129	-24.9945	-37.0926	-7.52887	-7.09532	0.171921	-1.5219	6.82141	-0.482064	5.58581	-12.0325	GBR	EUR
HG00130	-24.3938	-36.565	-7.48099	-6.26758	-1.49227	-1.57663	-0.893664	0.261798	-3.16817	-2.72595	GBR	EUR
HG00131	-24.9395	-36.3751	-6.95373	-6.07579	-0.0700741	1.58864	2.49612	-2.23848	-1.42103	2.58865	GBR	EUR
HG00132	-25.0209	-34.8843	-7.46942	-8.24267	0.0116886	-1.90293	0.282385	-3.21097	-1.21597	0.239612	GBR	EUR
HG00133	-24.3024	-38.9113	-7.40341	-6.83843	0.637948	0.0221764	-0.939686	0.420114	0.255423	4.07769	GBR	EUR
HG00136	-25.5417	-35.2323	-7.07936	-8.15611	1.23736	-0.673635	1.5386	3.56654	-2.55127	2.67834	GBR	EUR
HG00137	-25.0971	-36.7437	-5.99559	-7.52184	0.569439	-0.667142	2.27705	2.40662	-0.211491	-6.29471	GBR	EUR
HG00138	-25.7813	-37.3929	-8.27396	-5.1105	0.284864	0.609676	2.98773	1.82862	1.34367	-1.75972	GBR	EUR
HG00139	-23.6022	-38.0936	-7.27428	-6.50644	-0.446077	-1.8748	2.87231	0.207527	2.44949	-2.79903	GBR	EUR
HG00140	-25.25	-36.8219	-7.51091	-6.39096	0.609603	-0.671579	0.22877	-1.90741	-1.97085	-1.43644	GBR	EUR
HG00141	-26.6604	-37.6841	-7.07663	-5.4078	-0.149792	0.619369	4.31426	-2.00775	-0.473277	1.22129	GBR	EUR
HG00142	-23.3689	-36.7183	-7.92276	-6.45413	-0.654396	2.82899	3.37186	-0.511139	-1.71494	2.1164	GBR	EUR
HG00143	-23.1378	-37.3212	-7.83574	-4.73773	-1.1165	-0.331805	-1.07068	0.559528	-1.78905	4.21593	GBR	EUR
HG00145	-24.1309	-38.8463	-7.07376	-7.30097	0.230243	1.01678	3.21268	1.95266	0.405787	-5.03636	GBR	EUR
HG00146	-25.821	-36.6345	-7.1355	-7.42448	2.81795	1.06151	-0.838095	-1.13705	-2.42303	-1.80354	GBR	EUR
HG00148	-25.2251	-36.7728	-6.68861	-6.48643	1.89986	0.191918	2.36558	0.480745	-2.01304	-2.78297	GBR	EUR
HG00149	-24.9598	-36.9132	-8.89905	-5.96419	0.342708	-0.218088	4.88871	1.60739	1.0817	0.258687	GBR	EUR
HG00150	-24.0861	-36.515	-4.90487	-6.06464	2.37595	0.404403	5.40362	2.7279	0.182379	-7.87203	GBR	EUR
HG00151	-24.3954	-34.3232	-7.71221	-6.10843	-0.612894	-1.00936	5.80387	0.457438	3.94498	-6.25801	GBR	EUR
HG00154	-24.5537	-39.1154	-8.31273	-6.99	0.120582	-1.12441	4.226	1.0913	0.313797	-2.94564	GBR	EUR
HG00155	-25.5722	-35.8419	-9.01179	-4.95195	-0.804452	0.369164	0.518389	0.14327	-4.14744	1.5862	GBR	EUR
HG00157	-24.5836	-35.6949	-8.95353	-6.87452	1.565	-1.3415	5.32185	-1.27292	-1.85866	3.67076	GBR	EUR
HG00158	-25.0253	-34.5391	-8.35827	-4.54451	0.504115	-1.26786	0.09971	1.07944	-2.67575	4.64383	GBR	EUR
HG00159	-24.2934	-37.9666	-7.80158	-7.16435	-0.661279	-1.60044	2.8935	-0.209606	-0.284207	1.62794	GBR	EUR
HG00160	-25.0525	-36.366	-8.28812	-5.84055	-0.349025	-1.07972	0.4189	1.24461	1.45815	-0.216385	GBR	EUR
HG00171	-26.7386	-28.1835	-9.80593	-3.67888	2.33912	-7.07948	25.4381	-0.286494	1.69536	11.9056	FIN	EUR
HG00173	-25.6653	-29.4731	-8.67404	-4.46007	1.77657	-5.17607	20.1617	2.61276	6.9031	9.99809	FIN	EUR
HG00174	-26.7512	-31.4911	-8.80353	-4.71964	0.990649	-3.84152	17.0165	2.11583	1.04163	8.87825	FIN	EUR
HG00176	-26.1992	-28.548	-8.88401	-6.53494	1.72363	-4.83408	19.9283	1.34365	4.85913	8.14301	FIN	EUR
HG00177	-26.0669	-26.3874	-7.35304	-3.1726	1.47977	-5.69721	20.5842	-0.0921256	5.85775	7.05761	FIN	EUR
HG00178	-26.0119	-29.7211	-8.73433	-4.8162	-0.810517	-5.24783	18.4677	-0.143456	1.68187	4.36916	FIN	EUR
HG00179	-26.0878	-28.3226	-10.0734	-5.59551	0.0633312	-2.30506	18.5476	1.22957	4.57729	4.49058	FIN	EUR
HG00180	-24.1612	-31.2666	-8.06601	-4.39579	0.344052	-2.92939	23.6139	2.37231	4.88161	7.38489	FIN	EUR
HG00181	-24.9519	-29.1592	-6.84743	-5.76264	1.5989	-2.65818	11.8413	0.27854	2.10663	6.82731	FIN	EUR
HG00182	-24.4146	-28.49	-8.50877	-2.89863	2.11141	-3.81062	21.7179	1.49709	1.7085	8.37182	FIN	EUR
HG00183	-26.1344	-29.6592	-6.65934	-4.5832	0.741004	-5.36114	20.2158	1.21232	-2.20929	12.8988	FIN	EUR
HG00185	-25.5672	-27.1795	-7.32223	-4.60292	2.27542	-4.58619	24.4657	1.46787	5.42861	5.83177	FIN	EUR
HG00186	-27.3623	-31.3309	-8.71068	-4.26737	1.47769	-3.76083	21.1785	2.55961	2.88698	5.07737	FIN	EUR
HG00187	-26.1259	-30.2038	-9.08757	-3.962	1.17796	-5.82144	22.9325	-0.864106	3.14283	9.70016	FIN	EUR
HG00188	-27.5953	-31.7456	-6.6031	-4.26321	-0.801417	-5.02696	19.7196	-0.652545	-0.153161	9.96297	FIN	EUR
HG00189	-26.4337	-27.4833	-7.51535	-3.99083	-0.125367	-3.62798	18.8411	-2.09449	1.33584	8.69778	FIN	EUR
HG00190	-25.8483	-32.3466	-5.09298	-4.45933	2.21921	-2.34803	17.4776	0.686778	-0.133922	11.3118	FIN	EUR
HG00231	-26.7199	-35.13	-8.19776	-6.0209	1.28323	-1.03294	-0.81778	-1.26095	-2.52089	1.99333	GBR	EUR
HG00232	-25.1899	-37.0475	-5.01603	-5.27919	-2.36916	0.770353	1.36673	-0.177103	-0.874699	-9.08818	GBR	EUR
HG00233	-23.5989	-37.3949	-8.81497	-7.58272	-2.00895	-0.4878	2.6277	2.18718	2.12619	-4.26788	GBR	EUR
HG00234	-24.9561	-37.976	-6.91764	-7.84598	-0.533824	0.399444	2.67832	-1.56788	-2.35556	2.66781	GBR	EUR
HG00235	-24.7073	-35.7449	-7.38799	-6.8184	1.56326	0.639911	3.98481	1.58336	-3.27011	0.0809611	GBR	EUR
HG00236	-22.0689	-37.9376	-8.02208	-7.37603	-0.896284	-2.07366	1.42719	1.36431	1.28749	-0.040249	GBR	EUR
HG00237	-23.5688	-36.5877	-6.78674	-6.17792	-0.336664	0.218227	3.81576	-1.02673	-2.52771	-1.14395	GBR	EUR
HG00238	-23.5382	-35.2472	-4.75045	-6.37875	0.23414	0.552591	2.81147	1.1133	-0.617885	-7.99999	GBR	EUR
HG00239	-24.5207	-37.7527	-7.51915	-7.35366	1.19457	-2.08055	3.49061	1.60228	0.0851254	3.38014	GBR	EUR
HG00240	-24.9893	-35.6971	-7.29773	-4.34637	1.41557	1.147	4.30083	-0.600982	-0.472307	-3.63851	GBR	EUR
HG00242	-23.754	-36.1144	-10.0685	-5.43586	-0.899895	-0.529888	3.08162	1.12129	0.654359	-11.3589	GBR	EUR
HG00243	-24.2224	-36.4627	-7.25572	-5.41559	-1.2773	-0.519563	2.09669	0.440208	-1.41103	-0.935362	GBR	EUR
HG00244	-23.6177	-36.5768	-7.1148	-5.89507	0.0180775	1.17875	-0.461165	0.376686	-1.02048	-0.508608	GBR	EUR
HG00245	-24.057	-37.8543	-8.40805	-7.97596	0.271033	-0.162856	2.99589	0.40159	1.52785	-3.67696	GBR	EUR
